Id,"bikes"
191,2.37809585116
192,13.3452887233
193,4.69096468947
194,0.72072541005
195,3.4465638625
196,1.62378798067
197,7.83993913294
198,8.45502349101
199,1.58628761601
200,15.2400086045
201,8.64172143601
202,3.24127205599
203,9.95568026128
204,15.6588411072
205,7.31246614449
206,8.1617001574
207,7.56554502521
208,1.11532901121
209,10.639183375
210,4.68676871695
211,0.995239850464
212,0.0893483984905
213,8.23124533886
214,1.63500880708
215,5.78457299641
216,10.9274121588
217,5.01135862276
218,9.08992574635
219,12.2519082649
220,7.50551821462
221,0.837422476536
222,12.8329819625
223,-0.955886898589
224,5.82751609208
225,24.2281055507
226,3.95252931497
227,-0.536934063261
228,3.3101465087
229,20.0071506689
230,1.70332004688
231,4.34327230798
232,4.37680454864
233,-0.569219545426
234,9.20151544619
235,14.9269748895
236,11.6924624359
237,4.06025840667
238,7.30430204796
239,13.1837666135
240,2.18051244413
241,5.13360593611
242,2.92314379116
243,10.2096932588
244,4.15385299748
245,1.9829290371
246,4.70139445445
247,4.45735552481
248,4.22374636014
249,5.32177848813
250,1.58605976749
251,2.61170501583
252,3.62997722908
253,7.59884941733
254,2.34082333504
255,14.7613416003
256,13.9685144552
257,10.2800423186
258,4.54482383901
259,3.51464725377
260,10.1672058602
261,1.90736509489
262,2.46408955835
263,2.41786188427
264,10.0068949693
265,11.6524685543
266,5.12442292963
267,11.3039851114
268,8.12226948867
269,13.7068157809
270,3.71495202631
271,4.77469272821
272,1.43017269763
273,1.54550267295
274,15.9374311875
275,3.03722700798
276,8.14786548133
277,1.90861185338
278,5.72442585313
279,1.87507961272
280,0.921941576705
281,4.4652917728
282,1.35165954139
283,3.04765677296
284,5.91056058523
285,13.0634140646
286,4.17876544455
287,1.23383604909
288,1.55071755544
289,2.05599946233
290,9.05625045028
291,1.51095152233
292,1.5915024985
293,1.78262426456
294,1.78908590554
295,3.71052820525
296,7.52203871663
297,2.49864070897
298,2.96959931377
299,3.71948336321
300,1.27484884069
301,4.33828527402
302,3.12049934966
303,3.75074993541
304,4.34372800504
305,4.57438795567
306,3.71370526782
307,0.955245968831
308,1.90487157791
309,2.33832981806
310,3.63394535308
311,1.66457292373
312,3.23877853902
313,2.40845102925
314,2.5306983426
315,4.72948396409
316,1.15430398288
317,1.54799618993
318,4.42201331276
319,3.78926921003
320,1.18987404346
321,-0.0659754584575
322,2.37288096867
323,10.7420457654
324,6.70134991042
325,2.57715386521
326,6.54353253649
327,4.1831892656
328,2.57295789269
329,3.83028200162
330,3.98662476853
331,2.76385181021
332,17.4785602591
333,7.36025321871
334,1.97918876163
335,4.65516678037
336,2.25233611087
337,12.7522031378
338,13.4036486179
339,7.55681771578
340,1.35064063142
341,16.2364251006
342,8.46644944322
343,0.561553761785
344,14.3965299643
345,0.52303448717
346,1.55071755544
347,1.71102844634
348,18.4035012697
349,12.0463886099
350,13.9366846701
351,6.38899974097
352,10.1724207427
353,8.59401915491
354,3.32125981926
355,1.94962464497
356,7.40795549981
357,11.142427462
358,8.91781799929
359,7.6285565894
360,10.2556930844
361,1.73820656187
362,4.85104773185
363,4.56259109952
364,1.43345727605
365,2.97333958924
366,0.720617894202
367,1.39267233298
368,6.66952012531
369,2.72703499114
370,-1.12617185742
371,10.6693107046
372,1.55321107242
373,6.65568544924
374,4.26668945581
375,11.7843545712
376,6.08221263523
377,3.04368864896
378,5.25063836697
379,3.63076829051
380,4.54085571501
381,5.17087845224
382,14.4952191049
383,4.89353513047
384,11.6924624359
385,11.6991519254
386,4.03557380812
387,4.71454558494
388,4.38474079663
389,8.49025818721
390,4.18794845103
391,-2.03308221935
392,7.99356053434
393,4.38893676916
394,13.6969492288
395,2.52604667302
396,5.90489000568
397,11.170660027
398,12.5349221662
399,21.6636097159
400,7.45044289842
401,10.2645051869
402,4.89943355854
403,7.72313455061
404,5.85007807758
405,12.9995266459
406,10.9809773284
407,9.77226689469
408,15.9175057743
409,6.46819644281
410,7.97556542531
411,1.07601867516
412,5.73111534264
413,13.6799730297
414,8.67695613221
415,6.17319337637
416,8.39757499052
417,8.79500747304
418,6.54353253649
419,2.29833593643
420,16.1257467949
421,5.3766259558
422,4.92831412961
423,6.63939279575
424,0.484515212556
425,3.82631387762
426,6.5468171149
427,6.46252586326
428,10.7214368067
429,14.9172286701
430,12.7320498762
431,15.7144796363
432,1.11578470827
433,10.9903881834
434,5.71648960514
435,6.50432971629
436,4.43618335321
437,13.3124400282
438,5.35927885278
439,10.4303791416
440,8.3939422309
441,5.56083038381
442,2.18923975356
443,-1.08889934129
444,8.40085956893
445,5.8833824697
446,7.49961978654
447,10.2810612285
448,11.7801585987
449,5.88247107559
450,3.51419155671
451,1.46574275821
452,4.78240112768
453,4.33760172844
454,1.93942272852
455,10.2400484369
456,11.181282101
457,1.50947691531
458,2.0187269462
459,5.24372102894
460,7.01131407873
461,4.4294938637
462,6.55271554297
463,14.4988518645
464,5.36006991422
465,9.61048139677
466,10.6836010777
467,6.22199936056
468,2.60898365032
469,10.6756648297
470,13.546960587
471,13.4644793068
472,2.57545140967
473,1.86340308926
474,10.5529618193
475,0.721864652692
476,7.69697534505
477,3.08470144056
478,4.78092652066
479,0.88092878511
480,5.05452956696
481,6.1508592394
482,3.71495202631
483,5.460126146
484,1.71034490076
485,0.52802152113
486,11.3874853016
487,10.5450255713
488,-0.023715908373
489,15.5983585995
490,8.34692349538
491,10.8228245901
492,9.46808082178
493,1.39539369849
494,1.98417579559
495,5.25165727694
496,11.1358454883
497,4.03035892564
498,1.08202461908
499,12.7097157392
500,5.72907752272
501,4.59853206404
502,3.00516937435
503,11.3154337863
504,13.732183925
505,14.682828444
506,11.3512316954
507,2.8498455174
508,3.28874648857
509,7.21535912674
510,0.331684872588
511,6.76681945202
512,8.63424088507
513,14.9640997789
514,9.78836723921
515,8.24179543651
516,10.1887133962
517,14.4673574438
518,8.79727314149
519,6.1296870678
520,8.28733956501
521,5.05974444945
522,11.8590071193
523,10.6142709279
524,12.8603031335
525,10.3855057418
526,14.6622194853
527,3.33248064567
528,9.54013233704
529,15.0432162589
530,10.5688343153
531,2.80735811879
532,10.2454911679
533,4.93477577059
534,9.8160010518
535,16.6942325749
536,11.6939370429
537,2.37934260965
538,5.02847787725
539,9.26154225678
540,0.762649595759
541,15.8835178366
542,22.5313172577
543,22.9235348577
544,19.3364505045
545,10.2929656005
546,23.7076346934
547,22.1332012296
548,19.3801846616
549,18.4389509976
550,19.5869510751
551,17.0872412364
552,9.35796572895
553,21.2727463902
554,17.0458930804
555,13.8368790095
556,10.151811784
557,12.8437470919
558,21.2292400817
559,15.7244537042
560,16.5133127253
561,8.20554183035
562,4.6472532551
563,13.041786196
564,6.00698405739
565,17.6396622115
566,16.5023197474
567,22.1282141956
568,17.4435534115
569,16.552287697
570,12.8123730038
571,7.87550919352
572,8.31634046876
573,11.8144819007
574,7.21955509926
575,8.982724328
576,7.37272080361
577,13.39367455
578,13.58978335
579,14.295597878
580,8.70606455181
581,7.91901550209
582,10.838241389
583,13.9081394634
584,7.55715308016
585,4.59354503008
586,6.95264154247
587,13.238350693
588,5.64512163545
589,5.39960809879
590,2.93629492164
591,4.77820515515
592,5.73281779819
593,3.91230758481
594,5.284505972
595,8.48311300065
596,9.81055832078
597,14.4207944053
598,9.65024742987
599,9.06917373224
600,15.5171240778
601,1.9061183364
602,10.2370992229
603,4.07409308274
604,2.48457818437
605,11.9325332416
606,6.69817284785
607,10.4482894575
608,8.32801699223
609,5.72261588174
610,11.4580622098
611,2.76407965874
612,8.72170919928
613,5.72862182566
614,1.23564602049
615,10.2442444095
616,8.65767872512
617,10.7174686827
618,12.5238088556
619,6.46479153171
620,4.49541910237
621,9.25950443686
622,7.6105259408
623,12.8727479956
624,5.80293900938
625,8.15602957785
626,4.86317995238
627,5.68216630305
628,11.5800816746
629,13.1498634689
630,10.5159171517
631,9.15902804758
632,18.0462777005
633,13.1588186268
634,6.60993619494
635,17.689630161
636,18.9879670616
637,11.1805985554
638,7.79801494723
639,16.6219532111
640,17.4152360533
641,5.46442963438
642,14.7725624267
643,10.6779304981
644,6.11766236312
645,1.47821034311
646,0.290444232465
647,15.7523153653
648,14.8533412514
649,4.43572765615
650,11.0460267125
651,15.4716874651
652,11.3156616348
653,17.2072228813
654,7.52850035761
655,12.0162612803
656,14.8520944929
657,11.7930818806
658,0.767864478247
659,13.1588186268
660,4.61868532568
661,4.34632903787
662,1.51571070776
663,6.78632470764
664,5.29368897849
665,3.47091309666
666,3.60585584344
667,7.92094580617
668,3.24501233146
669,2.92983328067
670,2.96166306577
671,2.45638115888
672,3.75845833488
673,6.70905830988
674,14.6390942869
675,2.73224987363
676,0.603813311869
677,6.82586289222
678,3.46943848964
679,16.7690054557
680,17.7519354569
681,9.53117717909
682,3.20399953987
683,3.00415046439
684,3.16967623778
685,6.30323388231
686,10.3514102882
687,4.5460705975
688,5.26106813195
689,9.8563302978
690,10.2827636841
691,12.4076878189
692,11.4379089482
693,5.2526761869
694,18.046505549
695,7.1110221293
696,18.789136896
697,2.76952238976
698,5.84905916762
699,17.7266748286
700,5.41094925788
701,8.0967938287
702,7.68110284905
703,-1.23572373734
704,18.3519383804
705,7.20912533429
706,15.1706784548
707,10.8809566362
708,16.6611560313
709,1.59127464997
710,3.86539636514
711,7.56010229419
712,8.97376917004
713,18.8276561707
714,19.4976727895
715,16.9263671326
716,9.30606747532
717,8.3131634062
718,6.44067014607
719,12.1817870537
720,12.5421748686
721,10.8317797481
722,8.98216111509
723,8.03332656745
724,1.23587386901
725,7.46211942189
726,6.90618601986
727,12.5623281303
728,4.07533984123
729,11.2639912297
730,10.9523246059
731,9.14893364698
732,10.0456420925
733,5.12793535657
734,6.85599022178
735,5.36301912825
736,8.62505787858
737,2.97458634773
738,9.38730199708
739,5.95950962482
740,7.34327701963
741,4.11658048135
742,5.24621454592
743,2.58315980914
744,7.57495588022
745,12.5250556141
746,5.52877275018
747,3.75029423836
748,10.2047062249
749,2.61374283575
750,11.3412576275
751,18.6673452797
752,20.7620217523
753,3.61832342834
754,17.2500456443
755,20.1213414016
756,17.9010482441
757,9.08232486273
758,10.0983314075
759,20.6084003509
760,13.0797422577
761,19.9725995183
762,15.114919593
763,5.41649950475
764,17.3626542541
765,5.78006438223
766,19.0396374667
767,1.05121374394
768,17.9121260151
769,10.707289489
770,19.9577459323
771,20.451601887
772,12.1813313566
773,21.3110378163
774,17.8750813475
775,20.0877016451
776,12.8042089073
777,8.32336532265
778,19.6510663424
779,11.9183859238
780,15.4555023275
781,8.35961892881
782,4.58164065808
783,13.591257957
784,11.2232062867
785,10.6408858305
786,13.6680686577
787,10.1699272257
788,12.1669334677
789,5.44629146993
790,9.89110929695
791,4.47027880676
792,3.28851864004
793,-0.648751611635
794,10.246965775
795,12.6020941634
796,8.79353286602
797,11.6549620713
798,9.22449758919
799,6.04051629805
800,8.94193938493
801,3.36703179629
802,5.45048744246
803,6.50727893032
804,11.0331034306
805,9.7352222271
806,12.6035687704
807,10.0454142439
808,10.4738854501
809,10.8332543551
810,4.23043584965
811,6.7038434274
812,6.23730864365
813,11.4406303137
814,0.52552800415
815,0.371223057163
816,10.1190478821
817,-1.05139897664
818,12.9555646402
819,10.5460444812
820,8.56729673644
821,8.55493666739
822,9.3808403561
823,7.69107691697
824,1.66332616524
825,7.87970516605
826,15.1470975593
827,5.60626699646
828,10.6699942501
829,7.17037821114
830,17.8023591035
831,16.5664350147
832,11.9747927916
833,7.46461293887
834,20.950314637
835,10.6127963209
836,5.300378468
837,11.0316288236
838,4.94520553557
839,1.51423610075
840,6.86517322826
841,13.6305682931
842,16.6522008734
843,5.29709388959
844,7.62636289723
845,20.0901951621
846,9.00718107801
847,12.2052248938
848,16.3030338849
849,9.90426042743
850,3.88149670967
851,8.0888575807
852,9.59973899014
853,8.92541888291
854,16.8532967073
855,16.9713480482
856,11.6528039187
857,17.2916344656
858,17.295937954
859,5.93538823918
860,10.3339783921
861,7.02344629925
862,14.2237742112
863,1.42676778654
864,12.6095747143
865,17.3344572286
866,10.0493823679
867,7.45939805638
868,4.54981087297
869,7.80856504489
870,8.64013931314
871,20.2604801209
872,8.45158304036
873,2.05386403245
874,6.86936920079
875,16.3216277464
876,21.1176503818
877,5.13587160456
878,26.3023781904
879,9.52754441946
880,6.71098861396
881,8.88618052315
882,8.52435364077
883,21.3085442993
884,10.9746232033
885,27.3338015341
886,3.68742572957
887,11.0666356712
888,16.9472266625
889,27.3275677416
890,25.1260607546
891,19.5598577527
892,21.0031114679
893,24.8824775221
894,12.8215560103
895,6.09966725409
896,16.210829108
897,10.7893150722
898,25.9524201404
899,25.9509455334
900,9.43897240218
901,1.49574975509
902,7.66514555994
903,3.8557576616
904,11.6467979747
905,6.28931441312
906,2.92858652218
907,16.8845632795
908,-2.03580358486
909,1.9021502124
910,16.3015592778
911,2.29584241945
912,4.30996791586
913,6.21836660093
914,3.59519822994
915,14.5572965523
916,4.53836219804
917,9.17509285254
918,13.2204403771
919,16.1372802629
920,10.4738854501
921,17.3575597043
922,9.47057433876
923,1.32458894171
924,4.67557061327
925,4.75408376951
926,15.9528479864
927,3.24625908995
928,5.58372773369
929,5.09633341999
930,10.2892253251
931,9.22052946519
932,3.56756441736
933,12.5235810071
934,5.40698113388
935,11.936273517
936,11.9730903361
937,10.8263370171
938,9.54636612949
939,5.72238803321
940,6.0057372989
941,2.29731702646
942,3.48734880556
943,1.00770743536
944,6.19935258194
945,5.0182759608
946,7.486012959
947,9.84533731992
948,6.78609685911
949,11.9017223664
950,4.80731357475
951,9.65795582934
952,11.4245299692
953,9.26573822931
954,12.1748697157
955,9.57173427362
956,4.78738816164
957,8.01238224437
958,4.62117884266
959,7.77752632122
960,5.92643308122
961,7.38304305274
962,14.4385843886
963,2.24745659276
964,18.6259123307
965,20.8775075999
966,17.0036335303
967,16.7769772433
968,15.1920784749
969,32.7663085477
970,2.80656705735
971,17.2572263704
972,3.71098390231
973,12.2968891805
974,23.587232891
975,11.8587792707
976,0.752998075381
977,2.13972750106
978,15.1281910562
979,1.94316300399
980,12.5354853791
981,31.8954367603
982,21.3676725327
983,5.2487080629
984,5.77950116933
985,14.736536669
986,18.4626166861
987,13.3760148053
988,2.10868877739
989,12.8212206459
990,9.93507130258
991,1.27235532371
992,8.56752458497
993,9.38458063157
994,5.40039916022
995,9.08867898786
996,11.5551692276
997,14.135286987
998,7.2163780367
999,9.32939779953
1000,1.11703146676
1001,14.8416647279
1002,7.65006412538
1003,5.87204131061
1004,13.0634140646
1005,9.40057346024
1006,5.59322338183
1007,4.38077267264
1008,6.93949041199
1009,8.00240817645
1010,11.725311131
1011,4.54266568641
1012,8.06076807106
1013,19.0619488809
1014,11.4329219142
1015,11.7313170749
1016,9.97041351463
1017,5.29198652294
1018,5.26605516591
1019,9.22699110617
1020,8.51618954425
1021,13.0395205275
1022,6.15607412189
1023,8.98465463207
1024,9.93756481956
1025,5.0540738699
1026,9.81498214183
1027,2.93187110059
1028,7.85456487045
1029,4.40307127005
1030,6.00619299596
1031,11.4684919748
1032,10.7231392623
1033,11.9439819165
1034,8.06742202101
1035,12.640613438
1036,1.66627537928
1037,4.02491619462
1038,11.940241641
1039,9.64854497432
1040,14.6162196598
1041,9.34084647446
1042,6.35388537745
1043,6.58953236204
1044,9.81849456878
1045,9.34878272246
1046,10.087218097
1047,13.1613121438
1048,10.4087512729
1049,12.2929210565
1050,13.7900881225
1051,1.23338035203
1052,1.00124579439
1053,2.73304093507
1054,3.08515713761
1055,7.52895605467
1056,4.4215576157
1057,6.34821479791
1058,6.0740485387
1059,10.9903881834
1060,3.99501671359
1061,6.85372455333
1062,13.2318890521
1063,5.0871504135
1064,11.4180683282
1065,2.52774912857
1066,3.91502895032
1067,6.10791614373
1068,0.646072861953
1069,6.546253902
1070,4.23440397365
1071,5.43438709794
1072,1.66729428924
1073,3.8367436426
1074,7.3363596816
1075,7.45917020785
1076,2.72680714262
1077,7.88537574559
1078,1.11306334276
1079,3.27582320661
1080,5.20542960285
1081,1.27858911616
1082,18.8276561707
1083,13.0862038987
1084,7.46438509034
1085,9.2814676699
1086,0.918201301235
1087,5.69475422063
1088,-0.220052556915
1089,11.5863154671
1090,8.80124126549
1091,11.8298986997
1092,9.83229370529
1093,4.21898717471
1094,2.45116627639
1095,3.90879515787
1096,1.82907978717
1097,10.8263370171
1098,6.36556190092
1099,12.338920882
1100,10.1945043084
1101,10.5745048948
1102,2.37435557569
1103,0.567331857178
1104,4.21535441509
1105,13.6568478313
1106,8.47415784269
1107,0.955245968831
1108,10.287750718
1109,10.6664818232
1110,4.48872961286
1111,0.254646323359
1112,0.209893256294
1113,2.22005062871
1114,6.38650622399
1115,2.92337163969
1116,1.6285471661
1117,8.54303229539
1118,1.86884582027
1119,3.00811858838
1120,3.71744554329
1121,3.24274666301
1122,8.42668341012
1123,1.90316912236
1124,10.3660360258
1125,3.71245850933
1126,3.91185188775
1127,4.30180381933
1128,4.76879430014
1129,4.85796506989
1130,9.76331173673
1131,1.70955383933
1132,6.16128900438
1133,8.1913717899
1134,3.48281746866
1135,5.68341306154
1136,4.57563471416
1137,9.09601648339
1138,5.83522449155
1139,7.88537574559
1140,2.76929454123
1141,8.23215673297
1142,5.05532062839
1143,14.6786324715
1144,3.82982630457
1145,6.75279246699
1146,15.0118421709
1147,10.8955823737
1148,6.28409953063
1149,8.15852309484
1150,9.82767757526
1151,5.05259926288
1152,5.1388208186
1153,3.33497416265
1154,3.66338913705
1155,10.1647123432
1156,8.81632270005
1157,4.31098682582
1158,9.25859304275
1159,16.1031848094
1160,7.73651352962
1161,8.40165063036
1162,9.77226689469
1163,5.5228743221
1164,13.9693055166
1165,10.9590140954
1166,12.674481043
1167,2.50759586693
1168,12.0878570985
1169,13.6245623491
1170,12.1343126211
1171,9.60628542424
1172,2.77076914825
1173,5.34332156367
1174,14.3866989518
1175,1.31212135681
1176,0.137613892496
1177,7.02344629925
1178,5.20520175432
1179,10.1770724123
1180,7.24197402936
1181,3.7480285699
1182,2.7213644116
1183,18.0223614406
1184,5.16441681126
1185,5.7156985437
1186,18.1074437537
1187,11.0619840016
1188,11.7581953656
1189,13.2518144652
1190,14.7648540272
1191,19.1165685
1192,6.63677894609
1193,10.4453402434
1194,16.8172709497
1195,10.8715457812
1196,7.30135283392
1197,11.5090490693
1198,9.69726616539
1199,7.31280150886
1200,4.11658048135
1201,7.01131407873
1202,5.33492961861
1203,6.66588736569
1204,9.29507449744
1205,12.9932928534
1206,10.1278955242
1207,13.3486936344
1208,5.60286208537
1209,8.19556776243
1210,4.70740039837
1211,10.4443213335
1212,13.1973379014
1213,13.7053411738
1214,8.51641739278
1215,4.26872727573
1216,10.9175456067
1217,9.49639817994
1218,8.75626034989
1219,11.4640681537
1220,2.02915671118
1221,3.64686863504
1222,11.4190872381
1223,10.4801192426
1224,6.95014802549
1225,6.62136214715
1226,8.82660940961
1227,13.3462001174
1228,11.4207896937
1229,9.49515142145
1230,9.68751994599
1231,12.0560273134
1232,13.2758510577
1233,10.5176196072
1234,14.498168319
1235,10.9177734553
1236,10.1776356252
1237,12.5690176198
1238,3.32205088069
1239,14.2595721203
1240,9.61444952076
1241,7.65199442945
1242,10.3595743848
1243,6.34968940492
1244,2.89233291601
1245,13.3949213085
1246,2.76555426576
1247,10.6004362519
1248,10.0173247343
1249,11.1959078385
1250,10.0795096975
1251,13.3551552754
1252,13.6680686577
1253,12.0632800158
1254,14.3788702196
1255,4.26872727573
1256,4.16359921687
1257,1.00770743536
1258,10.9931095489
1259,10.2507060504
1260,12.6127517769
1261,12.1780467782
1262,4.63455782167
1263,1.35641872682
1264,4.06921356463
1265,14.2978635464
1266,15.1239950836
1267,1.59750844242
1268,13.9849501641
1269,15.7100558152
1270,18.4706732668
1271,9.56901290811
1272,8.84077945006
1273,17.9209736572
1274,11.4826620152
1275,2.81733218671
1276,15.7562834893
1277,15.630523749
1278,17.9642521173
1279,9.22948462315
1280,11.1546671983
1281,6.39217680354
1282,12.9291775862
1283,10.2581866014
1284,7.14999710097
1285,11.0010457969
1286,7.14251655004
1287,9.46581515332
1288,12.9137607872
1289,12.5712832882
1290,14.3682126061
1291,8.52038551677
1292,7.53689230267
1293,7.79697204518
1294,6.95162263251
1295,11.543037007
1296,10.0096163348
1297,7.75598324568
1298,10.8386970861
1299,12.844658486
1300,4.71408988788
1301,10.7633609924
1302,10.0826867601
1303,8.20520646597
1304,7.24922673177
1305,10.6061068314
1306,13.4769468917
1307,4.47027880676
1308,13.1588186268
1309,10.4738854501
1310,3.95433928637
1311,11.4260045762
1312,4.0420354491
1313,5.92371171571
1314,13.1140655598
1315,3.99728238204
1316,3.40282970539
1317,4.03160568413
1318,4.30577194333
1319,9.84884974686
1320,11.9720714261
1321,6.73714781952
1322,4.41044430514
1323,4.97495738986
1324,1.15679749986
1325,2.61295177432
1326,6.59543079012
1327,3.16468920382
1328,1.82091569064
1329,2.80633920883
1330,9.45413862986
1331,6.70134991042
1332,10.9140331798
1333,1.27235532371
1334,6.18518254149
1335,5.993269714
1336,10.3562898064
1337,8.11751030324
1338,12.8334376596
1339,7.60803242382
1340,3.35433636286
1341,5.32075957817
1342,3.71075605378
1343,13.1466864063
1344,3.27559535808
1345,6.48486000023
1346,8.8609327117
1347,1.98168227861
1348,4.07828905526
1349,0.762877444287
1350,5.48503859307
1351,9.02340175521
1352,7.25285949139
1353,10.1599531578
1354,2.64999644192
1355,6.27514437268
1356,7.76732440477
1357,0.68561104653
1358,3.20377169134
1359,12.6753924371
1360,6.22937239565
1361,2.99428391231
1362,4.69221144796
1363,6.06860580768
1364,4.49587479942
1365,3.01185886385
1366,8.03899714699
1367,6.89496519345
1368,8.00116141796
1369,1.70581356386
1370,3.79573085101
1371,12.4469981549
1372,7.36943622519
1373,5.48379183458
1374,0.0876459429435
1375,2.17926568564
1376,4.69742633045
1377,1.78931375406
1378,4.58062174812
1379,1.70830708084
1380,2.70121114996
1381,4.89251622051
1382,8.35463189485
1383,6.63496897469
1384,10.3277445997
1385,7.65029197391
1386,2.06268895184
1387,7.41271468524
1388,3.7969776095
1389,1.2325892906
1390,6.2726508557
1391,4.4586022833
1392,3.28749973008
1393,3.08617604758
1394,8.00444599638
1395,6.35218292191
1396,7.33613183307
1397,5.48503859307
1398,7.18477610012
1399,10.0031546939
1400,14.9233549467
1401,5.40550652687
1402,13.3978705225
1403,13.1461231934
1404,11.2246808937
1405,9.88759687001
1406,2.77552833368
1407,6.23039130561
1408,4.74388185306
1409,7.84810322947
1410,5.17337196922
1411,12.699764394
1412,15.1281910562
1413,4.15113163197
1414,10.9282032202
1415,22.2467212335
1416,14.9463370897
1417,9.11290788934
1418,20.1157911547
1419,12.7688666952
1420,9.60605757571
1421,11.9789887642
1422,13.3210598218
1423,4.23565073214
1424,19.1328611535
1425,2.34728497602
1426,2.90026916401
1427,4.02842862156
1428,7.74150056358
1429,8.43642962951
1430,10.2511617475
1431,5.92019928877
1432,10.245946865
1433,8.62528572711
1434,9.30108044136
1435,14.8021265433
1436,8.78831798353
1437,16.6546943904
1438,6.25802511819
1439,13.7863478471
1440,3.20127817436
1441,0.761402837268
1442,-0.027456183843
1443,3.03972052496
1444,28.2028041907
1445,0.916954542745
1446,8.62279221013
1447,22.2310273325
1448,10.8305329896
1449,0.759137168817
1450,6.34651234236
1451,0.446546334012
1452,1.03500588357
1453,10.3302381166
1454,0.561553761785
1455,6.51272166134
1456,0.485761971046
1457,0.837422476536
1458,12.3168145936
1459,12.1927573089
1460,17.3575597043
1461,21.0443293853
1462,11.2204849212
1463,22.0715794793
1464,23.5036251849
1465,32.6039598369
1466,2.5908682086
1467,5.50294890899
1468,2.0391307791
1469,4.71261528086
1470,12.2097917702
1471,13.1483888618
1472,16.7802262821
1473,16.744428373
1474,14.6080555632
1475,8.4853786691
1476,12.9256651592
1477,15.4435979555
1478,13.6297772316
1479,8.44958075999
1480,9.31547833034
1481,6.63405758058
1482,11.0037671624
1483,8.44085345056
1484,12.9281586762
1485,4.19713145752
1486,9.45742320827
1487,15.1600208413
1488,14.6008028608
1489,15.8681010377
1490,15.5156494708
1491,12.8483987615
1492,15.2807935476
1493,8.25324411145
1494,9.5053533379
1495,8.25075059447
1496,14.3440912205
1497,4.28312516471
1498,13.9051902493
1499,15.6769792716
1500,16.1839636341
